^Nr;0;0;smoothed;smoothed;smoothed
19730;-17.75825848;-15.09505165;-17.19549289;-15.8921821;-15.09505165
19731;-21.80140949;-14.15056631;-21.21698684;-16.64922693;-14.15056631
19732;-22.24902366;-13.8315519;-24.00257322;-17.71547966;-13.8315519
19733;-24.2584121;-13.47251447;-20.42406761;-17.19685233;-13.47251447
19734;-12.52880771;-13.21707807;-17.23704276;-16.64793369;-13.21707807
19735;-16.49346243;-13.35468814;-13.17701738;-14.99332263;-13.35468814
19736;-10.65621927;-13.38866557;-11.74661719;-13.01131029;-13.38866557
19737;-8.212780189;-13.88047023;-8.793047543;-11.21261825;-13.88047023
19738;-9.637538113;-13.77780221;-8.937812606;-9.841290954;-13.77780221
19739;-8.635100154;-14.01799541;-8.282114228;-9.30483575;-14.01799541
19740;-7.073537675;-14.25698635;-8.340134016;-9.781932348;-14.25698635
19741;-10.93909118;-13.77313102;-9.951555164;-10.95005847;-13.77313102
19742;-11.44104387;-13.60262477;-10.8661742;-12.62266513;-13.60262477
19743;-11.30993247;-13.20087761;-13.79616434;-14.85340379;-13.20087761
19744;-19.98310652;-13.17738322;-16.84691697;-16.29594206;-13.17738322
19745;-17.89187713;-13.10041763;-20.14369046;-17.44080878;-13.10041763
19746;-22.05643353;-13.24531711;-21.7615852;-16.86499924;-13.24531711
19747;-23.22580941;-13.69845204;-21.50420024;-16.77546102;-13.69845204
19748;-15.58893568;-14.28630002;-17.17165995;-15.94412031;-14.28630002
19749;-13.42018356;-14.95375299;-13.51837161;-14.79440183;-14.95375299
19750;-12.52880771;-15.80751385;-11.04951775;-14.10393568;-15.80751385
19751;-7.578535476;-16.36048152;-9.355396823;-13.49540725;-16.36048152
19752;-10.49147701;-16.65288384;-10.10939287;-13.17779282;-16.65288384
19753;-12.45969341;-16.66950527;-10.59351616;-13.17258154;-16.66950527
19754;-9.132894111;-15.58108007;-12.57321004;-13.4880113;-15.58108007
19755;-17.9328565;-14.99525953;-14.35866703;-13.98929963;-14.99525953
19756;-16.14433878;-13.85579059;-19.71111569;-15.04497521;-13.85579059
19757;-22.75097634;-12.84695151;-18.79715766;-15.57304309;-12.84695151
19758;-15.12400731;-12.08964784;-18.05871252;-16.13138016;-12.08964784
19759;-16.76255446;-11.48868491;-16.34232915;-15.87001434;-11.48868491
19760;-16.92751306;-11.15912663;-15.1906427;-14.81744439;-11.15912663
19761;-9.782407032;-11.21741012;-11.67385619;-13.59281133;-11.21741012
19762;-9.754247905;-11.41560062;-8.966613248;-11.26697146;-11.41560062
19763;-9.203140355;-11.75950454;-9.730012185;-9.506198127;-11.75950454
19764;-9.678260053;-12.38392331;-8.527148872;-8.246253564;-12.38392331
19765;-6.581944655;-12.60543553;-8.080987958;-7.573554248;-12.60543553
19766;-8.746162263;-12.82226914;-7.46264007;-7.684027919;-12.82226914
19767;-7.514042445;-12.58594336;-8.350331295;-9.125617571;-12.58594336
19768;-9.203140354;-12.22440364;-8.718034623;-10.67895693;-12.22440364
19769;-10.37430789;-11.94445401;-10.86246745;-12.74010209;-11.94445401
19770;-13.24796383;-11.9451284;-12.45627253;-14.18061063;-11.9451284
19771;-14.34933204;-11.88780043;-15.09690884;-15.65139988;-11.88780043
19772;-19.44003483;-12.28553228;-20.76421242;-16.589297;-12.28553228
19773;-25.55996517;-12.83053775;-21.11521479;-16.56372377;-12.83053775
19774;-14.30027745;-13.53658271;-19.3774442;-16.34882852;-13.53658271
19775;-19.10754714;-14.45689133;-15.9032548;-15.5862522;-14.45689133
19776;-14.19473761;-15.24571097;-15.17125246;-14.91678571;-15.24571097
19777;-11.15822291;-15.87785812;-11.25775032;-13.88116649;-15.87785812
19778;-10.20170386;-16.0932196;-10.2041948;-13.44421431;-16.0932196
19779;-10.36772822;-16.23921319;-10.20407894;-12.80056285;-16.23921319
19780;-10.6697828;-16.1581515;-10.74164922;-12.70361048;-16.1581515
19781;-12.0305961;-15.64202614;-12.28864136;-13.00666776;-15.64202614
19782;-14.53445508;-14.98812196;-13.9200034;-13.77303132;-14.98812196
19783;-15.2551187;-13.90434826;-16.10209229;-14.46892112;-13.90434826
19784;-18.43494882;-13.13288492;-17.72559839;-15.6234892;-13.13288492
19785;-18.43494882;-12.14637337;-18.97513389;-16.05506193;-12.14637337
19786;-17.89187713;-11.61375004;-16.69851993;-15.51933771;-11.61375004
19787;-13.14033311;-10.86953259;-15.05011999;-14.94528296;-10.86953259
19788;-14.43741678;-10.59980856;-12.30130971;-13.65751011;-10.59980856
19789;-9.759381268;-10.72658309;-12.06103995;-12.00545341;-10.72658309
19790;-12.00372891;-11.15271048;-9.865781826;-10.11631712;-11.15271048
19791;-7.215277437;-11.71779174;-8.433132458;-8.182988025;-11.71779174
19792;-6.381560532;-12.18651784;-5.987516351;-7.4366846;-12.18651784
19793;-6.281803288;-12.45513032;-6.957545187;-7.089677589;-12.45513032
19794;-8.29241291;-12.3323677;-6.690053522;-7.806089783;-12.3323677
19795;-5.906141114;-12.44049492;-8.217268515;-8.601184502;-12.44049492
19796;-11.30993248;-11.88935408;-8.919289773;-10.28672807;-11.88935408
19797;-9.72757855;-11.52979499;-11.80094065;-12.24246043;-11.52979499
19798;-14.27370242;-10.95688075;-12.42564272;-14.02603162;-10.95688075
19799;-13.87370269;-10.7531887;-15.54163645;-15.26957276;-10.7531887
19800;-19.01367439;-10.54253626;-18.31401868;-15.86258884;-10.54253626
19801;-20.7204853;-10.66870898;-20.81737446;-15.67480037;-10.66870898
19802;-18.18365316;-10.91384291;-16.3048973;-15.28053865;-10.91384291
19803;-9.462322208;-11.13608265;-13.29494041;-13.86896795;-11.13608265
19804;-14.53445508;-11.3542291;-10.73035942;-11.8946615;-11.3542291
19805;-8.664135432;-11.60264448;-12.10447176;-10.18296195;-11.60264448
19806;-11.49656302;-11.64466395;-7.959193867;-8.263956259;-11.64466395
19807;-2.539680451;-11.58833006;-4.868756462;-7.118984664;-11.58833006
19808;-2.57073711;-11.55873053;-2.24933303;-6.650632777;-11.55873053
19809;-5.194428908;-11.48415103;-4.861212772;-6.845596151;-11.48415103
19810;-7.765166019;-11.40067919;-8.446675618;-7.859345814;-11.40067919
19811;-11.5248802;-10.91505787;-10.17303691;-9.110574617;-10.91505787
19812;-9.76455788;-10.90392183;-10.55915422;-10.81771913;-10.90392183
19813;-11.54669055;-11.00881978;-12.07881697;-12.58457777;-11.00881978
19814;-16.66347908;-11.07620288;-16.4235663;-13.61787606;-11.07620288
19815;-18.6989828;-10.90739475;-17.13077808;-14.16200595;-10.90739475
19816;-14.03624347;-10.9970386;-16.96082032;-14.72410243;-10.9970386
19817;-17.35402464;-10.78725226;-13.7229225;-14.51423159;-10.78725226
19818;-9.211026541;-10.78621167;-12.84084239;-13.81564805;-10.78621167
19819;-12.52880771;-10.43844917;-9.600836624;-11.94757977;-10.43844917
19820;-7.881075125;-10.33822391;-9.946553302;-10.89579636;-10.33822391
19821;-10.00119843;-9.989008427;-9.078329047;-9.93890283;-9.989008427
19822;-9.52530188;-9.423023218;-9.63213743;-8.816294292;-9.423023218
19823;-7.856319218;-8.926916094;-7.273015585;-7.54618885;-8.926916094
19824;-5.150769446;-8.786159629;-6.716783812;-6.47351653;-8.786159629
19825;-8.370380615;-8.585730552;-6.703359242;-5.840598563;-8.585730552
19826;-6.206713177;-8.569856366;-7.313750668;-5.938619933;-8.569856366
19827;-6.799910274;-8.415396362;-5.767274335;-5.952305847;-8.415396362
19828;-5.374677655;-8.719297243;-6.860166307;-6.436503494;-8.719297243
19829;-9.203140353;-9.24348462;-8.278027607;-7.49032563;-9.24348462
19830;-8.226722464;-9.819872624;-6.902065667;-8.353601316;-9.819872624
19831;-3.17983012;-10.34284074;-5.821814159;-10.04672738;-10.34284074
19832;-10.25119875;-10.71903189;-9.003928841;-11.42539094;-10.71903189
19833;-14.80641667;-11.35551213;-14.88464599;-13.22258874;-11.35551213
19834;-16.76255446;-12.07701401;-15.9832261;-14.40721954;-12.07701401
19835;-15.12400731;-11.98393783;-16.63959989;-15.06397365;-11.98393783
19836;-17.98733465;-11.8896295;-16.4431461;-15.18682149;-11.8896295
19837;-15.76718254;-11.68087178;-17.43523419;-15.01926255;-11.68087178
19838;-16.89373018;-11.17382758;-14.65661739;-14.04242612;-11.17382758
19839;-10.33655415;-10.87271894;-12.5524418;-12.63043898;-10.87271894
19840;-11.16488018;-10.31283677;-9.999724669;-10.873161;-10.31283677
19841;-8.595911438;-9.958777295;-8.516068069;-9.405466132;-9.958777295
19842;-5.44033203;-9.395774674;-6.232989282;-7.812273371;-9.395774674
19843;-5.44033203;-8.924547211;-4.297963024;-5.636366038;-8.924547211
19844;-3.09043358;-8.522291982;-4.560286745;-5.152930799;-8.522291982
19845;-6.212797227;-8.335368156;-4.946764103;-4.917523874;-8.335368156
19846;-5.481296594;-8.196365818;-6.090616;-5.200404541;-8.196365818
19847;-6.340191747;-8.215532765;-6.113128133;-5.812081084;-8.215532765
19848;-7.125016348;-8.219938977;-7.338438887;-6.944541859;-8.219938977
19849;-8.820379552;-8.486597109;-8.790688436;-8.160533771;-8.486597109
19850;-9.920960893;-8.641284225;-9.668545166;-9.353340677;-8.641284225
19851;-9.267836263;-8.818860069;-9.03772474;-10.34103266;-8.818860069
19852;-8.646931708;-9.483276982;-9.242566787;-11.41245446;-9.483276982
19853;-12.52880771;-9.978812064;-13.87938519;-12.02198154;-9.978812064
19854;-18.43494882;-10.15108148;-14.14184661;-12.40873163;-10.15108148
19855;-8.130102354;-10.20386368;-12.92428693;-12.45928391;-10.20386368
19856;-13.46520809;-10.35263869;-10.3813873;-11.92081449;-10.35263869
19857;-10.35905249;-9.975546961;-11.81168829;-11.37681752;-9.975546961
19858;-10.7083312;-9.551720064;-10.19195921;-10.280381;-9.551720064
19859;-9.462322207;-8.764434653;-9.354505529;-8.90781838;-8.764434653
19860;-7.594643369;-8.015435224;-8.250567206;-7.549336271;-8.015435224
19861;-7.336773809;-7.075161158;-6.191902226;-6.127965858;-7.075161158
19862;-3.267747876;-5.883567232;-4.465484002;-4.528178402;-5.883567232
19863;-3.323435054;-4.896080677;-2.608412838;-3.185936867;-4.896080677
19864;-1.466116694;-3.892828341;-1.423308243;-2.406158674;-3.892828341
19865;0;-3.071769042;-0.652141534;-1.803799907;-3.071769042
19866;-1.728724109;-2.150578932;-1.347465228;-1.547036432;-2.150578932
19867;-1.847610266;-1.557031285;-1.34134143;-0.785456488;-1.557031285
19868;0;-0.90380119;-0.931886626;-0.849333555;-0.90380119
19869;-1.735704589;-0.493379768;-1.278698379;-0.736249775;-0.493379768
19870;-1.73252467;-0.159379873;-1.288650729;-0.567356224;-0.159379873
19871;0;0.091954857;-0.889919527;-0.628997753;0.091954857
19872;-1.726199649;0.167512944;-1.425708377;-0.629177167;0.167512944
19873;-1.716798211;0.034842672;-0.965929017;-0.606989189;0.034842672
19874;1.716798211;-0.114107448;1.098382013;-0.282883649;-0.114107448
19875;1.503042921;0.217886982;0.550430523;-0.359717213;0.217886982
19876;-2.214755127;-0.0713057;-0.070459734;-0.017243311;-0.0713057
19877;1.820524334;0.046778503;-0.041705176;0.07075814;0.046778503
19878;-0.150778018;-0.042506473;0.716411812;0.032256815;-0.042506473
19879;-0.162310557;0.01698146;-0.233486559;0.095489293;0.01698146
19880;-0.364936336;0.012463615;-1.127298499;0.204982764;0.012463615
19881;-2.079131722;0.034132565;-0.343180509;0.14031458;0.034132565
19882;2.268852153;0.164550506;0.405430492;0.08592743;0.164550506
19883;0;0.194215675;1.002265149;0.331470613;0.194215675
19884;0.175215906;0.271652688;-0.241517667;0.144671209;0.271652688
19885;0.162310555;0.292724616;1.041705859;0.386265335;0.292724616
19886;2.19098631;0.226635828;0.335145225;0.522196127;0.226635828
19887;-1.768666345;0.222982953;0.531332714;0.520502217;0.222982953
19888;1.904922401;0.174067549;0.131049307;0.224093246;0.174067549
19889;6.78E-12;0.150231294;0.799441181;0.284529499;0.150231294
19890;0;0.181752375;-0.147124576;0.093035781;0.181752375
19891;0.061542167;0.228936536;0.045028419;0.001137172;0.228936536
19892;0.057699658;0.25843467;0.225478908;-0.076529611;0.25843467
19893;0.05420602;0.262293774;-0.738413087;-0.113650099;0.262293774
19894;-1.840629787;0.324553504;-0.119121431;0.117592098;0.324553504
19895;1.728724109;0.05001383;-0.638823834;0.068426533;0.05001383
19896;-1.966464568;-0.141253239;0.474825209;0.058878461;-0.141253239
19897;1.966464568;-0.07704736;-0.051994651;0.263968837;-0.07704736
19898;-0.061542167;-0.116768799;1.467445168;0.434119012;-0.116768799
19899;1.909152433;0.329447743;0.737648333;0.331389702;0.329447743
19900;0;0.627686428;0.659841591;0.573653762;0.627686428
19901;0;0.832419751;-0.163641637;0.32562274;0.832419751
19902;0;0.984168856;0;0.177267834;0.984168856
19903;0;0.743561071;0;-0.204386252;0.743561071
19904;0;0.412916128;0;-0.294471284;0.412916128
19905;0;0.148916399;0;-0.248445274;0.148916399
19906;0;-0.211733845;0.175320728;-0.13030933;-0.211733845
19907;0;-0.824302972;-0.70732358;0.694934015;-0.824302972
19908;-2.045408489;-1.160763802;-0.969321445;0.708889748;-1.160763802
19909;0.070474478;-1.588694556;-0.66705245;0.657815195;-1.588694556
19910;0;-1.906765453;0.030203348;-0.032225739;-1.906765453
19911;0;-2.119379098;0.671079563;-0.878274231;-2.119379098
19912;1.974934011;-2.215217135;0.959253662;-2.004328751;-2.215217135
19913;0;-2.077283605;1.183360899;-2.698639253;-2.077283605
19914;0;-1.983171546;-1.626585589;-3.304572933;-1.983171546
19915;-5.906141113;-1.523559195;-4.45127673;-3.775950137;-1.523559195
19916;-6.622666596;-1.287000477;-7.206267639;-3.728683673;-1.287000477
19917;-8.02723751;-0.617084508;-8.893854545;-3.270664705;-0.617084508
19918;-9.188836077;-0.237895329;-6.519921163;-2.508645808;-0.237895329
19919;0.934087554;0.384755402;-1.647052751;-1.434153782;0.384755402
19920;2.245742565;0.813303283;3.329966915;-0.143795786;0.813303283
19921;4.763641692;1.23353359;4.554957087;1.643445176;1.23353359
19922;5.856013586;1.807753201;5.793208759;3.065565724;1.807753201
19923;5.325740624;2.153512418;4.865322431;4.578764845;2.153512418
19924;3.708428158;2.560069918;4.951379303;5.541593942;2.560069918
19925;6.911227119;2.919507795;6.078019617;6.105369036;2.919507795
19926;6.340191745;3.101329471;5.909149375;5.808554351;3.101329471
19927;3.122130463;3.276984313;4.004737333;4.961467877;3.276984313
19928;3.412679351;3.239638348;3.108568395;3.812082108;3.239638348
19929;3.070394341;3.364689519;2.867479454;2.45082885;3.364689519
19930;1.501792523;3.227879637;1.695661057;1.611899172;3.227879637
19931;0.480731338;2.92115142;0.149584135;1.132884544;2.92115142
19932;-0.480731339;2.510003642;0.615470508;0.661513087;2.510003642
19933;1.992846405;1.943178503;0.113876937;0.402768294;1.943178503
19934;-1.512115066;1.249949344;0.679266136;0.038833784;1.249949344
19935;1.512115066;0.362038065;-0.808875999;-0.130118179;0.362038065
19936;-1.992846405;-0.18293827;0.492966833;-0.335807452;-0.18293827
19937;1.992846405;-0.580778278;-0.492966833;-0.009414813;-0.580778278
19938;-1.512115066;-0.708089162;0.638060593;-0.02643092;-0.708089162
19939;1.512115067;-0.545942726;0.216016438;-0.209898229;-0.545942726
19940;-5.82E-10;-0.48154887;-0.206027717;-0.171546875;-0.48154887
19941;-1.992846405;-0.340609666;-0.243486801;-0.041889493;-0.340609666
19942;1.992846405;-0.335443474;-0.398569281;-0.094021363;-0.335443474
19943;-1.992846405;-0.186945908;-0.198542115;-0.190710459;-0.186945908
19944;0;-0.130011844;-0.430751145;-0.063057128;-0.130011844
19945;0.9877604;0.04363895;0.227258858;0.145372997;0.04363895
19946;-0.9877604;0.091734757;0.321334268;0.080064752;0.091734757
19947;0.9877604;0.036190969;-0.604441398;0.1040041;0.036190969
19948;-1.44412553;0.061590215;0.305154731;0.054060677;0.061590215
19949;1.933821124;0.067912485;0.72107633;0.261799001;0.067912485
19950;0.930569953;0.05651527;1.147868943;-0.00504181;0.05651527
19951;-0.496220194;-0.009032706;-0.483744215;0.239488156;-0.009032706
19952;-0.924045353;0.052132195;-0.381902256;0.020404709;0.052132195
19953;0.924045353;0.079058894;0.331690421;-0.125031031;0.079058894
19954;-5.16E-11;-0.035016674;-0.232583695;0.009180435;-0.035016674
19955;-1.833425802;0.08072365;-1.007745394;-0.237168573;0.08072365
19956;0;-0.004022221;-0.555117032;-0.17686664;-0.004022221
19957;0.443571366;0.052222001;0.803597691;-0.109538245;0.052222001
19958;0.91694763;-0.040084935;0.092972116;-0.110301422;-0.040084935
19959;-1.360518996;0.050225724;-0.310975771;-0.069496494;0.050225724
19960;0.443571366;-0.092132691;0.137631118;-0.001424366;-0.092132691
19961;0.91694763;-0.09868632;-0.050224369;0.144819832;-0.09868632
19962;-1.783358401;-0.044737843;0.060265174;0.051167429;-0.044737843
19963;1.783358401;-0.126825778;0.05841852;0.033757944;-0.126825778
19964;-0.451138547;-0.234347608;0.360548927;-0.036873453;-0.234347608
19965;-0.430787217;-0.238124752;-0.332151777;-0.069259406;-0.238124752
19966;0.430787217;-0.313131521;0.02977723;-0.189820426;-0.313131521
19967;-0.430787217;-0.310914711;-0.299094625;-0.272604624;-0.310914711
19968;-0.901432637;-0.340568798;-0.795383832;-0.303265828;-0.340568798
19969;-0.403484735;-0.228949872;-0.213931079;-0.220682689;-0.228949872
19970;0.403484735;-0.128687656;-0.409747251;-0.268857766;-0.128687656
19971;-1.351555306;-0.097110659;-0.110931599;-0.322683661;-0.097110659
19972;0.948070571;-0.052126462;-0.140279692;-0.4707613;-0.052126462
19973;-0.554905454;-0.009399111;-0.248857811;-0.363152065;-0.009399111
19974;-1.020331471;-0.052925899;-0.485487116;-0.350362629;-0.052925899
19975;0.821388592;0.108023321;0.155862182;-0.09298231;0.108023321
19976;4.61E-11;0.187757854;0.132409461;0.00049471;0.187757854
19977;-0.690277198;0.247959521;-0.502918372;0.206437742;0.247959521
19978;6.42E-10;0.222433696;0.210641163;0.589218597;0.222433696
19979;1.13442163;0.142422772;0.235685967;0.65915334;0.142422772
19980;-0.680902505;0.239081657;0.52970246;0.631721377;0.239081657
19981;1.645386807;0.20975864;0.5808631;0.565895001;0.20975864
19982;1.080924187;0.141084141;2.334235635;0.485536819;0.141084141
19983;3.012787503;0.194465244;1.020498053;0.551031261;0.194465244
19984;-1.793912269;0.096553223;0.298454919;0.39204825;0.096553223
19985;0.669312772;0.052849554;-0.436982864;0.118271215;0.052849554
19986;-7.37E-11;0.134928319;0.04180777;-0.160269607;0.134928319
19987;-1.297530791;0.01078037;-0.940745378;-0.309313653;0.01078037
19988;-1.206717124;0.017288366;-1.784419065;-0.429947657;0.017288366
19989;-1.873493014;0.054452285;-0.817626312;-0.567323912;0.054452285
19990;1.296063499;0.045436967;0.288584825;-0.533339363;0.045436967
19991;0.577429515;-0.026934222;0.981385052;-0.436069227;-0.026934222
19992;6.35E-11;-0.034101751;-0.145465466;-0.332573022;-0.034101751
19993;-1.11964468;-0.007324538;-1.452057458;-0.029182812;-0.007324538
19994;-1.767827057;-0.097571088;-0.232041232;0.33286568;-0.097571088
19995;2.947279418;-0.032215103;0.827817881;0.41971981;-0.032215103
19996;5.76E-11;0.009200538;1.536324821;0.365444795;0.009200538
19997;1.091711213;-0.101452686;0.323532266;0.53764489;-0.101452686
19998;-6.83E-10;0.032977217;0.10456482;0.41556817;0.032977217
19999;-0.535458986;0.025859838;-0.00905441;0.196358371;0.025859838
20000;1.005086005;0.005608591;0.304598693;0.009405813;0.005608591
20001;-5.64E-11;0.131113026;0.434673722;0.052549222;0.131113026
20002;5.64E-11;0.096949559;-0.220881605;-0.047599075;0.096949559
20003;-0.515390412;0.062999753;-0.294445929;-0.150009258;0.062999753
20004;-0.489695593;-0.139415858;-1.033468371;-0.216658119;-0.139415858
20005;-1.444125531;-0.072945601;-0.169062034;-0.559893033;-0.072945601
20006;1.444125531;-0.236783241;-0.395566141;-0.427769598;-0.236783241
20007;-1.877877447;-0.297617978;-0.330379697;-0.297621796;-0.297617978
20008;-6.07E-10;-0.317111545;-0.618910942;-0.395314927;-0.317111545
20009;0.433751916;-0.308508425;0.408819162;-0.24595919;-0.308508425
20010;0;-0.216433387;0.122834063;-0.285333695;-0.216433387
20011;-0.433751916;-0.294227544;-0.899207288;-0.24765238;-0.294227544
20012;-1.433064067;-0.246609258;-0.04471064;-0.141481754;-0.246609258
20013;1.866815984;-0.274724533;-0.187469518;-0.043466378;-0.274724533
20014;-1.866815983;-0.138927108;-0.303866733;-0.120371663;-0.138927108
20015;-6.57E-10;0.023449706;0.032609526;-0.057998213;0.023449706
20016;1.866815984;-0.029382382;0.140819102;-0.034443373;-0.029382382
20017;-2.247260456;0.02043145;0.239375991;-0.021502619;0.02043145
20018;1.813508539;-0.01631663;-0.293826673;0.10950611;-0.01631663
20019;-0.805897712;-0.021993838;0.214050006;-0.071776643;-0.021993838
20020;-0.374922415;0.113019565;-0.292393288;0.159579076;0.113019565
20021;0.937601178;0.045710428;0.395938405;0.12615831;0.045710428
20022;0;0.028568042;0.401829076;0.161990255;0.028568042
20023;0;0.063477176;-0.389131846;0.058295303;0.063477176
20024;-0.562678763;0.002062999;0.305936875;-0.02169932;0.002062999
20025;1.351555306;0.015921605;-0.033538971;0.045112151;0.015921605
20026;-1.351555306;0.031884859;-0.010050253;-0.188764609;0.031884859
20027;0.393165117;0.007267307;-0.388272074;-0.123481206;0.007267307
20028;5.93E-10;0.039547549;0.250647066;0.056318652;0.039547549
20029;-5.93E-10;0.044183169;0.086366642;-0.187572562;0.044183169
20030;0;-0.130521165;-0.56663268;-0.031970207;-0.130521165
20031;-1.400775944;-0.179170877;-0.248543675;-0.067309988;-0.179170877
20032;1.007610827;-0.217389756;-0.422688276;-0.128026997;-0.217389756
20033;-1.007610827;-0.1948145;0.321588675;-0.024818955;-0.1948145
20034;1.007610828;-0.211067055;0.057577762;-0.12695372;-0.211067055
20035;-6.21E-10;-0.181637173;0.431833212;-0.035713389;-0.181637173
20036;0;-0.140539443;-0.023554097;-0.120023328;-0.140539443
20037;0;-0.181308534;-0.1388445;-0.072339474;-0.181308534
20038;-0.732813032;-0.127139126;-0.91796617;-0.409310974;-0.127139126
20039;-1.311399627;-0.132239935;-0.354411515;-0.297453532;-0.132239935
20040;1.311399627;-0.037781679;-0.025566631;-0.286737712;-0.037781679
20041;-0.982117163;0.01022387;-0.252979127;-0.267409593;0.01022387
20042;-0.711712207;-0.046721754;-0.317801438;-0.081824815;-0.046721754
20043;1.096241866;-0.0628799;-0.065158476;-0.14296957;-0.0628799
20044;-1.180253212;0.004052963;0.073467179;0.06413057;0.004052963
20045;0.386474944;0.067041809;-0.770033583;0.123945499;0.067041809
20046;-0.902639174;0.023518119;0.354328135;0.168043388;0.023518119
20047;1.745938414;-0.002742655;0.511995825;0.244520826;-0.002742655
20048;0.461123078;-0.057407809;1.657590762;0.278848793;-0.057407809
20049;1.767827057;0.099038353;0.260994199;0.174968304;0.099038353
20050;-1.767827057;-0.003077299;-0.252546722;-0.029327523;-0.003077299
20051;-5.07E-11;-0.103204438;-0.801201926;-0.152878346;-0.103204438
20052;-0.461123077;-0.124040143;-0.645133945;-0.044818307;-0.124040143
20053;-1.336271795;-0.395229934;-0.234457729;-0.242783516;-0.395229934
20054;1.336271795;-0.593647266;-0.192615242;-0.315154838;-0.593647266
20055;-1.336271795;-0.590762277;-0.251929797;-0.483649706;-0.590762277
20056;-0.409666621;-0.760885229;-0.444358029;-0.680724508;-0.760885229
20057;0.409666622;-0.673515919;-0.574353356;-0.392508876;-0.673515919
20058;-2.179959664;-0.570036656;-0.91376927;-0.609531857;-0.570036656
20059;7.23E-10;-0.519196423;-0.630013382;-0.579774227;-0.519196423
20060;0.35586983;-0.32186697;0.365555699;-0.681409629;-0.32186697
20061;-0.35586983;-0.20276792;-0.402205653;-0.880124629;-0.20276792
20062;-1.491740435;0.017063801;-1.517422312;-1.160891857;0.017063801
20063;-1.86767884;0.446221397;-1.367343542;-0.677543324;0.446221397
20064;8.00E-10;0.622157986;-0.616310997;-0.630646125;0.622157986
20065;-0.242264009;0.857569911;0.302657889;-0.165495833;0.857569911
20066;0.242264008;0.556383161;-0.516727316;0.294101871;0.556383161
20067;-2.067103216;0.34261987;-1.86429762;0.220888429;0.34261987
20068;-1.836154165;-0.355950101;-0.283073224;0.294591336;-0.355950101
20069;3.903257382;-1.180861021;1.421337867;0.169167249;-1.180861021
20070;-8.00E-10;-2.226474959;1.560606375;-0.321583406;-2.226474959
20071;0.258669934;-3.332333797;0.244680964;-0.601477747;-3.332333797
20072;0.276789052;-4.404701621;-0.510422781;-1.611389884;-4.404701621
20073;-4.184916125;-5.608364379;-4.37850815;-3.038534618;-5.608364379
20074;-8.181581028;-6.618555374;-5.966394252;-5.320842769;-6.618555374
20075;-4.509767464;-7.716731804;-7.870607243;-7.344865941;-7.716731804
20076;-11.80988296;-8.70970106;-8.912957908;-9.550889235;-8.70970106
20077;-9.512537602;-9.569146504;-10.68186827;-11.60755447;-9.569146504
20078;-10.8458004;-10.64714817;-11.39536776;-13.26234553;-10.64714817
20079;-15.39554925;-11.44807305;-14.49447914;-14.64646326;-11.44807305
20080;-16.33604289;-11.82707458;-16.65329623;-14.95287769;-11.82707458
20081;-17.35402464;-12.4621936;-17.95706424;-14.70838616;-12.4621936
20082;-18.43494882;-12.66817748;-16.79265969;-14.2066826;-12.66817748
20083;-12.52880771;-12.65919368;-14.37219137;-13.20763967;-12.65919368
20084;-11.74563342;-12.52364926;-9.724237926;-12.21070183;-12.52364926
20085;-6.689315398;-12.33259983;-9.627913614;-11.25230356;-12.33259983
20086;-11.54669054;-11.88473391;-8.273936877;-10.62098122;-11.88473391
20087;-6.220949922;-11.41610037;-8.686562378;-9.664669403;-11.41610037
20088;-8.797410709;-10.84974771;-7.663380505;-8.755662035;-10.84974771
20089;-8.595911438;-10.30999546;-8.488756915;-8.33180814;-10.30999546
20090;-8.166643023;-10.01218207;-9.322261471;-7.991125002;-10.01218207
20091;-11.30993248;-9.611278639;-9.447935304;-8.170215987;-9.611278639
20092;-8.343891584;-9.380190567;-10.3520991;-8.567359076;-9.380190567
20093;-11.30993247;-9.077136083;-9.750238936;-9.063960671;-9.077136083
20094;-8.820379552;-8.80133759;-9.378501221;-9.238731713;-8.80133759
20095;-7.68398183;-8.377295461;-8.165483464;-9.095456545;-8.377295461
20096;-8.198068846;-8.000620451;-6.678978877;-9.164088366;-8.000620451
20097;-5.04245107;-7.322287154;-7.202527113;-9.103772036;-7.322287154
20098;-10.61965528;-7.016632491;-10.01665641;-9.10266103;-7.016632491
20099;-12.13132107;-6.583622338;-9.439430538;-8.42934538;-6.583622338
20100;-3.814074834;-6.195361573;-8.461230639;-7.99214164;-6.195361573
20101;-11.30993247;-5.773850458;-7.452306808;-6.911540066;-5.773850458
20102;-6.044092162;-5.328975957;-7.602977859;-5.938078181;-5.328975957
20103;-4.44738485;-4.818383231;-4.519212434;-4.98313191;-4.818383231
20104;-4.763641691;-4.387712761;-4.828648992;-3.494134315;-4.387712761
20105;-4.398705356;-4.111728968;-3.526215593;-2.36206238;-4.111728968
20106;1.02E-09;-3.851195984;-0.659351518;-1.563441822;-3.851195984
20107;1.606002989;-3.609777451;1.707919029;-0.85234909;-3.609777451
20108;1.285266607;-3.510869887;0.871896511;-0.917662549;-3.510869887
20109;-1.285266607;-3.503236308;-0.638212712;-1.317372221;-3.503236308
20110;-1.60600299;-3.617735399;-1.673231443;-2.518502887;-3.617735399
20111;-2.726310993;-3.710987398;-3.75720378;-3.706135673;-3.710987398
20112;-6.911227119;-3.734905039;-4.965221176;-4.385904192;-3.734905039
